ts,crawl_done,index_done
2025-05-07T20:33:07.932841,0,0
2025-05-07T20:33:08.628948,0,0
2025-05-07T20:33:09.933461,0,0
2025-05-07T20:33:10.631451,0,0
2025-05-07T20:33:11.935965,0,0
2025-05-07T20:33:12.633165,0,0
2025-05-07T20:33:13.939373,0,0
2025-05-07T20:33:14.635037,0,0
2025-05-07T20:33:15.942339,0,0
2025-05-07T20:33:16.638497,0,0
2025-05-07T20:33:17.945034,0,0
2025-05-07T20:33:18.641381,0,0
2025-05-07T20:33:19.947184,0,0
2025-05-07T20:33:20.643726,0,0
2025-05-07T20:33:21.950530,0,0
2025-05-07T20:33:22.646782,0,0
2025-05-07T20:33:23.953192,0,0
2025-05-07T20:33:24.649052,0,0
2025-05-07T20:33:25.955957,0,0
2025-05-07T20:33:26.651743,0,0
2025-05-07T20:33:27.961384,0,0
2025-05-07T20:33:28.657187,0,0
2025-05-07T20:33:29.959658,0,0
2025-05-07T20:33:30.656831,0,0
2025-05-07T20:33:31.961978,0,0
2025-05-07T20:33:32.659272,0,0
2025-05-07T20:33:33.963515,0,0
2025-05-07T20:33:34.660353,0,0
2025-05-07T20:33:35.966055,0,0
2025-05-07T20:33:36.661749,0,0
2025-05-07T20:33:37.969235,0,0
2025-05-07T20:33:38.663644,0,0
2025-05-07T20:33:39.971241,0,0
2025-05-07T20:33:40.666253,0,0
2025-05-07T20:33:41.974178,0,0
2025-05-07T20:33:42.667835,0,0
2025-05-07T20:33:43.976359,0,0
2025-05-07T20:33:44.670176,0,0
2025-05-07T20:33:45.977749,0,0
2025-05-07T20:33:46.672757,0,0
2025-05-07T20:33:47.980612,0,0
2025-05-07T20:33:48.675378,0,0
2025-05-07T20:33:49.982442,0,0
2025-05-07T20:33:50.677741,0,0
2025-05-07T20:33:51.984116,0,0
2025-05-07T20:33:52.680174,0,0
2025-05-07T20:33:53.986322,0,0
2025-05-07T20:33:54.681741,0,0
2025-05-07T20:33:55.988114,0,0
2025-05-07T20:33:56.685065,0,0
2025-05-07T20:33:57.990357,0,0
2025-05-07T20:33:58.687636,0,0
2025-05-07T20:33:59.989291,0,0
2025-05-07T20:34:00.687343,0,0
2025-05-07T20:34:01.991584,0,0
2025-05-07T20:34:02.689318,0,0
2025-05-07T20:34:03.994423,0,0
2025-05-07T20:34:04.691292,0,0
2025-05-07T20:34:05.996873,0,0
2025-05-07T20:34:06.693009,0,0
2025-05-07T20:34:08.000411,0,0
2025-05-07T20:34:08.695947,0,0
2025-05-07T20:34:10.002875,0,0
2025-05-07T20:34:10.698328,0,0
2025-05-07T20:34:12.003372,0,0
2025-05-07T20:34:12.699172,0,0
2025-05-07T20:34:14.006143,0,0
2025-05-07T20:34:14.701978,0,0
2025-05-07T20:34:16.006715,0,0
2025-05-07T20:34:16.703982,0,0
2025-05-07T20:34:18.008592,0,0
2025-05-07T20:34:18.706160,0,0
2025-05-07T20:34:20.010904,0,0
2025-05-07T20:34:20.707969,0,0
2025-05-07T20:34:22.012431,0,0
2025-05-07T20:34:22.710373,0,0
2025-05-07T20:34:24.014474,0,0
2025-05-07T20:34:24.712548,0,0
2025-05-07T20:34:26.016757,0,0
2025-05-07T20:34:26.715566,0,0
2025-05-07T20:34:28.018657,0,0
2025-05-07T20:34:28.716880,0,0
2025-05-07T20:34:30.018713,0,0
2025-05-07T20:34:30.716865,0,0
2025-05-07T20:34:32.020922,0,0
2025-05-07T20:34:32.719252,0,0
2025-05-07T20:34:34.024353,0,0
2025-05-07T20:34:34.721414,0,0
2025-05-07T20:34:36.026506,0,0
2025-05-07T20:34:36.724026,0,0
2025-05-07T20:34:38.028047,0,0
2025-05-07T20:34:38.726602,0,0
2025-05-07T20:34:40.030008,0,0
2025-05-07T20:34:40.728559,0,0
2025-05-07T20:34:42.031838,0,0
2025-05-07T20:34:42.731570,0,0
2025-05-07T20:34:44.035006,0,0
2025-05-07T20:34:44.734165,0,0
2025-05-07T20:34:46.037742,0,0
2025-05-07T20:34:46.737182,0,0
2025-05-07T20:34:48.039844,0,0
2025-05-07T20:34:48.739260,0,0
2025-05-07T20:34:50.041992,0,0
2025-05-07T20:34:50.741313,0,0
2025-05-07T20:34:52.044808,0,0
2025-05-07T20:34:52.743587,0,0
2025-05-07T20:34:54.047244,0,0
2025-05-07T20:34:54.754932,0,0
2025-05-07T20:34:56.050441,0,0
2025-05-07T20:34:56.755441,0,0
2025-05-07T20:34:58.052777,0,0
2025-05-07T20:34:58.757724,0,0
2025-05-07T20:35:00.053645,0,0
2025-05-07T20:35:00.758118,0,0
2025-05-07T20:35:02.054898,0,0
2025-05-07T20:35:02.760034,0,0
2025-05-07T20:35:04.056066,0,0
2025-05-07T20:35:04.761589,0,0
2025-05-07T20:35:06.057983,0,0
2025-05-07T20:35:06.763240,0,0
2025-05-07T20:35:08.059997,0,0
2025-05-07T20:35:08.764543,0,0
2025-05-07T20:35:10.061205,0,0
2025-05-07T20:35:10.766769,0,0
2025-05-07T20:35:12.063562,0,0
2025-05-07T20:35:12.768562,0,0
2025-05-07T20:35:14.065143,0,0
2025-05-07T20:35:14.770533,0,0
2025-05-07T20:35:16.065853,0,0
2025-05-07T20:35:16.772620,0,0
2025-05-07T20:35:18.068434,0,0
2025-05-07T20:35:18.773944,0,0
2025-05-07T20:35:20.070204,0,0
2025-05-07T20:35:20.776051,0,0
2025-05-07T20:35:22.072125,0,0
2025-05-07T20:35:22.777779,0,0
2025-05-07T20:35:24.075042,0,0
2025-05-07T20:35:24.779859,0,0
2025-05-07T20:35:26.076376,0,0
2025-05-07T20:35:26.782139,0,0
2025-05-07T20:35:28.078514,0,0
2025-05-07T20:35:28.784324,0,0
2025-05-07T20:35:30.079022,0,0
2025-05-07T20:35:30.784809,0,0
2025-05-07T20:35:32.080855,0,0
2025-05-07T20:35:32.786673,0,0
2025-05-07T20:35:34.082797,0,0
2025-05-07T20:35:34.789045,0,0
2025-05-07T20:35:36.084886,0,0
2025-05-07T20:35:36.791640,0,0
2025-05-07T20:35:38.087070,0,0
2025-05-07T20:35:38.794297,0,0
2025-05-07T20:35:40.089438,0,0
2025-05-07T20:35:40.796459,0,0
2025-05-07T20:35:42.091847,0,0
2025-05-07T20:35:42.798990,0,0
2025-05-07T20:35:44.094167,0,0
2025-05-07T20:35:44.800784,0,0
2025-05-07T20:35:46.096255,0,0
2025-05-07T20:35:46.802631,0,0
2025-05-07T20:35:48.098123,0,0
2025-05-07T22:37:05.316952,0,0
2025-05-07T22:37:06.572648,0,0
2025-05-07T22:37:07.294387,0,0
2025-05-07T22:37:08.575589,0,0
2025-05-07T22:37:09.297647,0,0
2025-05-07T22:51:00.037262,0,0
2025-05-07T22:51:00.756252,0,0
2025-05-07T22:51:02.038288,0,0
2025-05-07T22:51:02.759256,0,0
2025-05-07T22:51:04.040069,0,0
2025-05-07T23:09:36.138260,0,0
2025-05-07T23:09:37.420770,0,0
2025-05-07T23:09:38.138708,0,0
2025-05-07T23:09:39.423942,0,0
2025-05-07T23:09:40.141887,0,0
2025-05-07T23:09:41.425804,0,0
2025-05-07T23:09:42.144532,0,0
2025-05-07T23:09:43.428091,0,0
2025-05-07T23:09:44.147018,0,0
2025-05-07T23:09:45.430839,0,0
2025-05-07T23:09:46.149904,0,0
2025-05-07T23:09:47.432723,0,0
2025-05-07T23:09:48.152034,0,0
2025-05-07T23:09:49.435363,0,0
2025-05-07T23:09:50.154314,0,0
2025-05-07T23:09:51.437476,0,0
2025-05-07T23:09:52.155781,0,0
2025-05-07T23:09:53.439375,0,0
2025-05-07T23:09:54.157984,0,0
2025-05-07T23:09:55.441601,0,0
2025-05-07T23:09:56.160234,0,0
2025-05-07T23:09:57.444056,0,0
2025-05-07T23:09:58.162515,0,0
2025-05-07T23:09:59.447591,0,0
2025-05-07T23:10:00.165157,0,0
2025-05-07T23:10:01.449650,0,0
2025-05-07T23:10:02.167705,0,0
2025-05-07T23:10:03.451865,0,0
2025-05-07T23:10:04.169626,0,0
2025-05-07T23:10:05.454490,0,0
2025-05-07T23:10:06.172452,0,0
2025-05-07T23:10:07.454957,0,0
2025-05-07T23:10:08.172766,0,0
2025-05-07T23:10:09.457488,0,0
2025-05-07T23:10:10.175105,0,0
2025-05-07T23:10:11.459211,0,0
2025-05-07T23:10:12.178315,0,0
2025-05-07T23:10:13.462250,0,0
2025-05-07T23:10:14.181381,0,0
2025-05-07T23:10:15.465346,0,0
2025-05-07T23:10:16.185401,0,0
2025-05-07T23:10:17.467234,0,0
2025-05-07T23:10:18.187268,0,0
2025-05-07T23:10:19.470327,0,0
2025-05-07T23:10:20.189892,0,0
2025-05-07T23:10:21.472753,0,0
2025-05-07T23:10:22.191528,0,0
2025-05-07T23:10:23.474826,0,0
2025-05-07T23:10:24.194227,0,0
2025-05-07T23:10:25.477573,0,0
2025-05-07T23:10:26.197188,0,0
2025-05-07T23:10:27.480939,0,0
2025-05-07T23:10:28.198955,0,0
2025-05-07T23:10:29.482263,0,0
2025-05-07T23:10:30.201072,0,0
2025-05-07T23:10:31.484692,0,0
2025-05-07T23:10:32.203669,0,0
2025-05-07T23:10:33.486374,0,0
2025-05-07T23:10:34.204632,0,0
2025-05-07T23:10:35.488439,0,0
2025-05-07T23:10:36.206711,0,0
2025-05-07T23:10:37.488592,0,0
2025-05-07T23:10:38.206982,0,0
2025-05-07T23:10:39.490944,0,0
2025-05-07T23:10:40.208716,0,0
2025-05-07T23:10:41.493393,0,0
2025-05-07T23:10:42.210450,0,0
2025-05-07T23:10:43.495723,0,0
2025-05-07T23:10:44.213707,0,0
2025-05-07T23:10:45.498544,0,0
2025-05-07T23:10:46.215146,0,0
2025-05-07T23:10:47.501013,0,0
2025-05-07T23:10:48.217915,0,0
2025-05-07T23:10:49.503307,0,0
2025-05-07T23:10:50.220724,0,0
2025-05-07T23:10:51.505155,0,0
2025-05-07T23:10:52.223323,0,0
2025-05-07T23:10:53.508006,0,0
2025-05-07T23:10:54.227231,0,0
2025-05-07T23:10:55.510017,0,0
2025-05-07T23:10:56.228974,0,0
2025-05-07T23:10:57.511649,0,0
2025-05-07T23:10:58.232386,0,0
2025-05-07T23:10:59.513563,0,0
2025-05-07T23:11:00.235354,0,0
2025-05-07T23:11:01.515032,0,0
2025-05-07T23:11:02.238590,0,0
2025-05-07T23:11:03.518246,0,0
2025-05-07T23:11:04.241932,0,0
2025-05-07T23:11:05.518622,0,0
2025-05-07T23:11:06.245533,0,0
2025-05-07T23:11:07.520244,0,0
2025-05-07T23:11:08.247383,0,0
2025-05-07T23:11:09.522309,0,0
2025-05-07T23:11:10.250435,0,0
2025-05-07T23:11:11.524337,0,0
2025-05-07T23:11:12.253392,0,0
2025-05-07T23:11:13.526697,0,0
2025-05-07T23:11:14.256236,0,0
2025-05-07T23:11:15.529586,0,0
2025-05-07T23:11:16.258792,0,0
2025-05-07T23:11:17.532062,0,0
2025-05-07T23:11:18.261269,0,0
2025-05-07T23:11:19.534750,0,0
2025-05-07T23:11:20.263318,0,0
2025-05-07T23:11:21.536272,0,0
2025-05-07T23:11:22.266001,0,0
2025-05-07T23:11:23.538421,0,0
2025-05-07T23:11:24.268621,0,0
2025-05-07T23:11:25.540608,0,0
2025-05-07T23:11:26.271138,0,0
2025-05-07T23:11:27.543633,0,0
2025-05-07T23:11:28.274306,0,0
2025-05-07T23:11:29.547219,0,0
2025-05-07T23:11:30.277115,0,0
2025-05-07T23:11:31.547793,0,0
2025-05-07T23:11:32.279744,0,0
2025-05-07T23:11:33.550518,0,0
2025-05-07T23:11:34.282227,0,0
2025-05-07T23:11:35.552131,0,0
2025-05-07T23:11:36.285440,0,0
2025-05-07T23:11:37.548145,0,0
2025-05-07T23:11:38.282332,0,0
2025-05-07T23:11:39.550840,0,0
2025-05-07T23:11:40.285134,0,0
2025-05-07T23:11:41.552632,0,0
2025-05-07T23:11:42.287828,0,0
2025-05-07T23:11:43.556168,0,0
2025-05-07T23:11:44.291491,0,0
2025-05-07T23:11:45.558886,0,0
2025-05-07T23:11:46.294768,0,0
2025-05-07T23:11:47.562831,0,0
2025-05-07T23:11:48.297757,0,0
2025-05-07T23:11:49.565839,0,0
2025-05-07T23:11:50.301376,0,0
2025-05-07T23:11:51.568670,0,0
2025-05-07T23:11:52.305446,0,0
2025-05-07T23:11:53.571683,0,0
2025-05-07T23:11:54.308454,0,0
2025-05-07T23:11:55.574826,0,0
2025-05-07T23:11:56.313343,0,0
2025-05-07T23:11:57.576788,0,0
2025-05-07T23:11:58.316374,0,0
2025-05-07T23:11:59.580313,0,0
2025-05-07T23:12:00.319892,0,0
2025-05-07T23:12:01.583612,0,0
2025-05-07T23:12:02.322563,0,0
2025-05-07T23:12:03.586834,0,0
2025-05-07T23:12:04.326225,0,0
2025-05-07T23:12:05.591293,0,0
2025-05-07T23:12:06.329980,0,0
2025-05-07T23:12:07.591742,0,0
2025-05-07T23:12:08.330805,0,0
2025-05-07T23:12:09.594926,0,0
2025-05-07T23:12:10.335554,0,0
2025-05-07T23:12:11.599324,0,0
2025-05-07T23:12:12.338779,0,0
2025-05-07T23:12:13.602297,0,0
2025-05-07T23:12:14.343140,0,0
2025-05-07T23:12:15.605771,0,0
2025-05-07T23:12:16.346436,0,0
2025-05-07T23:12:17.607979,0,0
2025-05-07T23:12:18.349023,0,0
2025-05-07T23:12:19.610603,0,0
2025-05-07T23:12:20.352051,0,0
2025-05-07T23:12:21.614285,0,0
2025-05-07T23:12:22.354426,0,0
2025-05-07T23:12:23.616382,0,0
2025-05-07T23:12:24.357351,0,0
2025-05-07T23:12:25.619176,0,0
2025-05-07T23:12:26.362519,0,0
2025-05-07T23:12:27.622162,0,0
2025-05-07T23:12:28.365494,0,0
2025-05-07T23:12:29.624951,0,0
2025-05-07T23:12:30.368263,0,0
2025-05-07T23:12:31.627820,0,0
2025-05-07T23:12:32.370884,0,0
2025-05-07T23:12:33.630105,0,0
2025-05-07T23:12:34.372795,0,0
2025-05-07T23:12:35.633515,0,0
2025-05-07T23:12:36.375121,0,0
2025-05-07T23:12:37.634679,0,0
2025-05-07T23:12:38.376938,0,0
2025-05-07T23:12:39.637147,0,0
2025-05-07T23:12:40.379881,0,0
2025-05-07T23:12:41.640672,0,0
2025-05-07T23:12:42.382874,0,0
2025-05-07T23:12:43.642915,0,0
2025-05-07T23:12:44.385535,0,0
2025-05-07T23:12:45.645346,0,0
2025-05-07T23:12:46.387917,0,0
2025-05-07T23:12:47.647952,0,0
2025-05-07T23:12:48.391257,0,0
2025-05-07T23:12:49.651343,0,0
2025-05-07T23:12:50.393743,0,0
2025-05-07T23:12:51.653973,0,0
2025-05-07T23:12:52.396892,0,0
2025-05-07T23:12:53.657074,0,0
2025-05-07T23:12:54.399754,0,0
2025-05-07T23:12:55.660109,0,0
2025-05-07T23:12:56.402639,0,0
2025-05-07T23:12:57.663678,0,0
2025-05-07T23:12:58.405959,0,0
2025-05-07T23:12:59.666382,0,0
2025-05-07T23:13:00.408296,0,0
2025-05-07T23:13:01.669468,0,0
2025-05-07T23:13:02.411045,0,0
2025-05-07T23:13:03.672572,0,0
2025-05-07T23:13:04.413957,0,0
2025-05-07T23:13:05.675938,0,0
2025-05-07T23:13:06.416612,0,0
2025-05-07T23:13:07.676565,0,0
2025-05-07T23:13:08.417294,0,0
2025-05-07T23:13:09.679355,0,0
2025-05-07T23:13:10.419834,0,0
2025-05-07T23:13:11.683003,0,0
2025-05-07T23:13:12.422895,0,0
2025-05-07T23:13:13.685402,0,0
2025-05-07T23:13:14.426204,0,0
2025-05-07T23:13:15.687810,0,0
2025-05-07T23:13:16.429009,0,0
2025-05-07T23:13:17.691195,0,0
2025-05-07T23:13:18.432290,0,0
2025-05-07T23:13:19.693338,0,0
2025-05-07T23:13:20.434739,0,0
2025-05-07T23:13:21.695832,0,0
2025-05-07T23:13:22.437412,0,0
2025-05-07T23:13:23.698826,0,0
2025-05-07T23:13:24.439813,0,0
2025-05-07T23:13:25.701660,0,0
2025-05-07T23:13:26.442168,0,0
2025-05-07T23:13:27.705318,0,0
2025-05-07T23:13:28.444901,0,0
2025-05-07T23:13:29.707701,0,0
2025-05-07T23:13:30.447392,0,0
2025-05-07T23:13:31.709943,0,0
2025-05-07T23:13:32.449195,0,0
2025-05-07T23:13:33.713070,0,0
2025-05-07T23:13:34.452711,0,0
2025-05-07T23:13:35.715384,0,0
2025-05-07T23:13:36.455682,0,0
2025-05-07T23:13:37.715770,0,0
2025-05-07T23:13:38.456201,0,0
2025-05-07T23:13:39.718902,0,0
2025-05-07T23:13:40.459009,0,0
2025-05-07T23:13:41.722523,0,0
2025-05-07T23:13:42.460776,0,0
2025-05-07T23:13:43.726160,0,0
2025-05-07T23:13:44.463494,0,0
2025-05-07T23:13:45.728717,0,0
2025-05-07T23:13:46.465677,0,0
2025-05-07T23:13:47.731771,0,0
2025-05-07T23:13:48.468761,0,0
2025-05-07T23:13:49.734139,0,0
2025-05-07T23:13:50.471113,0,0
2025-05-07T23:13:51.737073,0,0
2025-05-07T23:13:52.474767,0,0
2025-05-07T23:13:53.739691,0,0
2025-05-07T23:13:54.476672,0,0
2025-05-07T23:13:55.742700,0,0
2025-05-07T23:13:56.478744,0,0
2025-05-07T23:13:57.744926,0,0
2025-05-07T23:13:58.481708,0,0
2025-05-07T23:13:59.748097,0,0
2025-05-07T23:14:00.483643,0,0
2025-05-07T23:14:01.750211,0,0
2025-05-07T23:14:02.485532,0,0
2025-05-07T23:14:03.752886,0,0
2025-05-07T23:14:04.488209,0,0
2025-05-07T23:14:05.755768,0,0
2025-05-07T23:14:06.490276,0,0
2025-05-07T23:14:07.756369,0,0
2025-05-07T23:14:08.490749,0,0
2025-05-07T23:14:09.759572,0,0
2025-05-07T23:14:10.493215,0,0
2025-05-07T23:14:11.761970,0,0
2025-05-07T23:14:12.494917,0,0
2025-05-07T23:14:13.765009,0,0
2025-05-07T23:14:14.498636,0,0
2025-05-07T23:14:15.768372,0,0
2025-05-07T23:14:16.501070,0,0
2025-05-07T23:14:17.771265,0,0
2025-05-07T23:14:18.503820,0,0
2025-05-07T23:14:19.774628,0,0
2025-05-07T23:14:20.507953,0,0
2025-05-07T23:14:21.778494,0,0
2025-05-07T23:14:22.509037,0,0
2025-05-07T23:14:23.781106,0,0
2025-05-07T23:14:24.511647,0,0
2025-05-07T23:14:25.783466,0,0
2025-05-07T23:14:26.514913,0,0
2025-05-07T23:14:27.786328,0,0
2025-05-07T23:14:28.517240,0,0
2025-05-07T23:14:29.789551,0,0
2025-05-07T23:14:30.520747,0,0
2025-05-07T23:14:31.792344,0,0
2025-05-07T23:14:32.522815,0,0
2025-05-07T23:14:33.794661,0,0
2025-05-07T23:14:34.524882,0,0
2025-05-07T23:14:35.797351,0,0
2025-05-07T23:14:36.526988,0,0
2025-05-07T23:14:37.798119,0,0
2025-05-07T23:14:38.527658,0,0
2025-05-07T23:14:39.802112,0,0
2025-05-07T23:14:40.529627,0,0
2025-05-07T23:14:41.804200,0,0
2025-05-07T23:14:42.532198,0,0
2025-05-07T23:14:43.807513,0,0
2025-05-07T23:14:44.534940,0,0
2025-05-07T23:14:45.810813,0,0
2025-05-07T23:14:46.536776,0,0
2025-05-07T23:14:47.813798,0,0
2025-05-07T23:14:48.539530,0,0
2025-05-07T23:14:49.816680,0,0
2025-05-07T23:14:50.542070,0,0
2025-05-07T23:14:51.819670,0,0
2025-05-07T23:14:52.543711,0,0
2025-05-07T23:14:53.822226,0,0
2025-05-07T23:14:54.546276,0,0
2025-05-07T23:14:55.825087,0,0
2025-05-07T23:14:56.548428,0,0
2025-05-07T23:14:57.827787,0,0
2025-05-07T23:14:58.550257,0,0
2025-05-07T23:14:59.830507,0,0
2025-05-07T23:15:00.552006,0,0
2025-05-07T23:15:01.832877,0,0
2025-05-07T23:15:02.554180,0,0
2025-05-07T23:15:03.834785,0,0
2025-05-07T23:15:04.556728,0,0
2025-05-07T23:15:05.837958,0,0
2025-05-07T23:15:06.558827,0,0
2025-05-07T23:15:07.838041,0,0
2025-05-07T23:15:08.559320,0,0
2025-05-07T23:15:09.840455,0,0
2025-05-07T23:15:10.561894,0,0
2025-05-07T23:15:11.843392,0,0
2025-05-07T23:15:12.564033,0,0
2025-05-07T23:15:13.846496,0,0
2025-05-07T23:15:14.566229,0,0
2025-05-07T23:15:15.850258,0,0
2025-05-07T23:15:16.568268,0,0
2025-05-07T23:15:17.852726,0,0
2025-05-07T23:15:18.571229,0,0
2025-05-07T23:15:19.855905,0,0
2025-05-07T23:15:20.573485,0,0
2025-05-07T23:15:21.858432,0,0
2025-05-07T23:15:22.575741,0,0
2025-05-07T23:15:23.861333,0,0
2025-05-07T23:15:24.577970,0,0
2025-05-07T23:15:25.863362,0,0
2025-05-07T23:15:26.580264,0,0
2025-05-07T23:15:27.865683,0,0
2025-05-07T23:15:28.581999,0,0
2025-05-07T23:15:29.868368,0,0
2025-05-07T23:15:30.584179,0,0
2025-05-07T23:15:31.871930,0,0
2025-05-07T23:15:32.586189,0,0
2025-05-07T23:15:33.873954,0,0
2025-05-07T23:15:34.589098,0,0
2025-05-07T23:15:35.877079,0,0
2025-05-07T23:15:36.590831,0,0
2025-05-07T23:15:37.877380,0,0
2025-05-07T23:15:38.591502,0,0
2025-05-07T23:15:39.879594,0,0
2025-05-07T23:15:40.594493,0,0
2025-05-07T23:15:41.881764,0,0
2025-05-07T23:15:42.597096,0,0
2025-05-07T23:15:43.884790,0,0
2025-05-07T23:15:44.599199,0,0
2025-05-07T23:15:45.887805,0,0
2025-05-07T23:15:46.602248,0,0
2025-05-07T23:15:47.889441,0,0
2025-05-07T23:15:48.604657,0,0
2025-05-07T23:15:49.892082,0,0
2025-05-07T23:15:50.607741,0,0
2025-05-07T23:15:51.894708,0,0
2025-05-07T23:15:52.610207,0,0
2025-05-07T23:15:53.897321,0,0
2025-05-07T23:15:54.613221,0,0
2025-05-07T23:15:55.899392,0,0
2025-05-07T23:15:56.616766,0,0
2025-05-07T23:15:57.901803,0,0
2025-05-07T23:15:58.618929,0,0
2025-05-07T23:15:59.904858,0,0
2025-05-07T23:16:00.621046,0,0
2025-05-07T23:16:01.907309,0,0
2025-05-07T23:16:02.623412,0,0
2025-05-07T23:16:03.909710,0,0
2025-05-07T23:16:04.626327,0,0
2025-05-07T23:16:05.911597,0,0
2025-05-07T23:16:06.629427,0,0
2025-05-07T23:16:07.913211,0,0
2025-05-07T23:16:08.631031,0,0
2025-05-07T23:16:09.915476,0,0
2025-05-07T23:16:10.633551,0,0
2025-05-07T23:16:11.917337,0,0
2025-05-07T23:16:12.636162,0,0
2025-05-07T23:16:13.919759,0,0
2025-05-07T23:16:14.639015,0,0
2025-05-07T23:16:15.922019,0,0
2025-05-07T23:16:16.641638,0,0
2025-05-07T23:16:17.925009,0,0
2025-05-07T23:16:18.644240,0,0
2025-05-07T23:16:19.926334,0,0
2025-05-07T23:16:20.647488,0,0
2025-05-07T23:16:21.928407,0,0
2025-05-07T23:16:22.649559,0,0
2025-05-07T23:16:23.930778,0,0
2025-05-07T23:16:24.652026,0,0
2025-05-07T23:16:25.933063,0,0
2025-05-07T23:16:26.654714,0,0
2025-05-07T23:16:27.935436,0,0
2025-05-07T23:16:28.657790,0,0
2025-05-07T23:16:29.938172,0,0
2025-05-07T23:16:30.660588,0,0
2025-05-07T23:16:31.941021,0,0
2025-05-07T23:16:32.663020,0,0
2025-05-07T23:16:33.943147,0,0
2025-05-07T23:16:34.666215,0,0
2025-05-07T23:16:35.945921,0,0
2025-05-07T23:16:36.669076,0,0
2025-05-07T23:16:37.945701,0,0
2025-05-07T23:16:38.670617,0,0
2025-05-07T23:16:39.947870,0,0
2025-05-07T23:16:40.672843,0,0
2025-05-07T23:16:41.950810,0,0
2025-05-07T23:16:42.674693,0,0
2025-05-07T23:16:43.953199,0,0
2025-05-07T23:16:44.677745,0,0
2025-05-07T23:16:45.955774,0,0
2025-05-07T23:16:46.680440,0,0
2025-05-07T23:16:47.958556,0,0
2025-05-07T23:16:48.683393,0,0
2025-05-07T23:16:49.960529,0,0
2025-05-07T23:16:50.686321,0,0
2025-05-07T23:16:51.963263,0,0
2025-05-07T23:16:52.688614,0,0
