ts,crawl_done,index_done
2025-05-07T23:26:57.959849,0,0
2025-05-07T23:26:59.262690,0,0
2025-05-07T23:26:59.961732,0,0
2025-05-07T23:27:01.263060,0,0
2025-05-07T23:27:01.961367,0,0
2025-05-07T23:27:03.265105,0,0
2025-05-07T23:27:03.963490,0,0
2025-05-07T23:27:05.267243,0,0
2025-05-07T23:27:05.966131,0,0
2025-05-07T23:27:07.269134,0,0
2025-05-07T23:27:07.968281,0,0
2025-05-07T23:27:09.272190,0,0
2025-05-07T23:27:09.970820,0,0
2025-05-07T23:27:11.274486,0,0
2025-05-07T23:27:11.973068,0,0
2025-05-07T23:27:13.276507,0,0
2025-05-07T23:27:13.975715,0,0
2025-05-07T23:27:15.279459,0,0
2025-05-07T23:27:15.977377,0,0
2025-05-07T23:27:17.282876,0,0
2025-05-07T23:27:17.980757,0,0
2025-05-07T23:27:19.285460,0,0
2025-05-07T23:27:19.983640,0,0
2025-05-07T23:27:21.288371,0,0
2025-05-07T23:27:21.985847,0,0
2025-05-07T23:27:23.290734,0,0
2025-05-07T23:27:23.989084,0,0
2025-05-07T23:27:25.293102,0,0
2025-05-07T23:27:25.992156,0,0
2025-05-07T23:27:27.295792,0,0
2025-05-07T23:27:27.994175,0,0
2025-05-07T23:27:29.298501,0,0
2025-05-07T23:27:29.997958,0,0
2025-05-07T23:27:31.299466,0,0
2025-05-07T23:27:31.997762,0,0
2025-05-07T23:27:33.301801,0,0
2025-05-07T23:27:34.000869,0,0
2025-05-07T23:27:35.305080,0,0
2025-05-07T23:27:36.003088,0,0
2025-05-07T23:27:37.306865,0,0
2025-05-07T23:27:38.006060,0,0
2025-05-07T23:27:39.309892,0,0
2025-05-07T23:27:40.008781,0,0
2025-05-07T23:27:41.311826,0,0
2025-05-07T23:27:42.010554,0,0
2025-05-07T23:27:43.314311,0,0
2025-05-07T23:27:44.012777,0,0
2025-05-07T23:27:45.317033,0,0
2025-05-07T23:27:46.015180,0,0
2025-05-07T23:27:47.319974,0,0
2025-05-07T23:27:48.018136,0,0
2025-05-07T23:27:49.322946,0,0
2025-05-07T23:27:50.020635,0,0
2025-05-07T23:27:51.325035,0,0
2025-05-07T23:27:52.023410,0,0
2025-05-07T23:27:53.327693,0,0
2025-05-07T23:27:54.025193,0,0
2025-05-07T23:27:55.331009,0,0
2025-05-07T23:27:56.027796,0,0
2025-05-07T23:27:57.334580,0,0
2025-05-07T23:27:58.031750,0,0
2025-05-07T23:27:59.337071,0,0
2025-05-07T23:28:00.177891,0,0
2025-05-07T23:28:01.336772,0,0
2025-05-07T23:28:02.178188,0,0
2025-05-07T23:28:03.338443,0,0
2025-05-07T23:28:04.181511,0,0
2025-05-07T23:28:05.340992,0,0
2025-05-07T23:28:06.184169,0,0
2025-05-07T23:28:07.343562,0,0
2025-05-07T23:28:08.186302,0,0
2025-05-07T23:28:09.347013,0,0
2025-05-07T23:28:10.188029,0,0
2025-05-07T23:28:11.349282,0,0
2025-05-07T23:28:12.189888,0,0
2025-05-07T23:28:13.351671,0,0
2025-05-07T23:28:14.191806,0,0
2025-05-07T23:28:15.353736,0,0
2025-05-07T23:28:16.195045,0,0
2025-05-07T23:28:17.355832,0,0
2025-05-07T23:28:18.196789,0,0
2025-05-07T23:28:19.358512,0,0
2025-05-07T23:28:20.200335,0,0
2025-05-07T23:28:21.360674,0,0
2025-05-07T23:28:22.202336,0,0
2025-05-07T23:28:23.363846,0,0
2025-05-07T23:28:24.204858,0,0
2025-05-07T23:28:25.366378,0,0
2025-05-07T23:28:26.207490,0,0
2025-05-07T23:28:27.368333,0,0
2025-05-07T23:28:28.211046,0,0
2025-05-07T23:28:29.370888,0,0
2025-05-07T23:28:30.214241,0,0
2025-05-07T23:28:31.371403,0,0
2025-05-07T23:28:32.214337,0,0
2025-05-07T23:28:33.373824,0,0
2025-05-07T23:28:34.216742,0,0
2025-05-07T23:28:35.376027,0,0
2025-05-07T23:28:36.219527,0,0
2025-05-07T23:28:37.378743,0,0
2025-05-07T23:28:38.223030,0,0
2025-05-07T23:28:39.380834,0,0
2025-05-07T23:28:40.225730,0,0
2025-05-07T23:28:41.382573,0,0
2025-05-07T23:28:42.227778,0,0
2025-05-07T23:28:43.384706,0,0
2025-05-07T23:28:44.230726,0,0
2025-05-07T23:28:45.386589,0,0
2025-05-07T23:28:46.234716,0,0
2025-05-07T23:28:47.389027,0,0
2025-05-07T23:28:48.237344,0,0
2025-05-07T23:28:49.391436,0,0
2025-05-07T23:28:50.239985,0,0
2025-05-07T23:28:51.394019,0,0
2025-05-07T23:28:52.242546,0,0
2025-05-07T23:28:53.395605,0,0
2025-05-07T23:28:54.245374,0,0
2025-05-07T23:28:55.397935,0,0
2025-05-07T23:28:56.247392,0,0
2025-05-07T23:28:57.400159,0,0
2025-05-07T23:28:58.249998,0,0
2025-05-07T23:28:59.402807,0,0
2025-05-07T23:29:00.252886,0,0
2025-05-07T23:29:01.403448,0,0
2025-05-07T23:29:02.252208,0,0
2025-05-07T23:29:03.405278,0,0
2025-05-07T23:29:04.254498,0,0
2025-05-07T23:29:05.407546,0,0
2025-05-07T23:29:06.257212,0,0
2025-05-07T23:29:07.410205,0,0
2025-05-07T23:29:08.260998,0,0
2025-05-07T23:29:09.412596,0,0
2025-05-07T23:29:10.263537,0,0
2025-05-07T23:29:11.414869,0,0
2025-05-07T23:29:12.266244,0,0
2025-05-07T23:29:13.418060,0,0
2025-05-07T23:29:14.268246,0,0
2025-05-07T23:29:15.420095,0,0
2025-05-07T23:29:16.270389,0,0
2025-05-07T23:29:17.422137,0,0
2025-05-07T23:29:18.273112,0,0
2025-05-07T23:29:19.424494,0,0
2025-05-07T23:29:20.276131,0,0
2025-05-07T23:29:21.426933,0,0
2025-05-07T23:29:22.277946,0,0
2025-05-07T23:29:23.429636,0,0
2025-05-07T23:29:24.281489,0,0
2025-05-07T23:29:25.431696,0,0
2025-05-07T23:29:26.284777,0,0
2025-05-07T23:29:27.434241,0,0
2025-05-07T23:29:28.288532,0,0
2025-05-07T23:29:29.435921,0,0
2025-05-07T23:29:30.291419,0,0
2025-05-07T23:29:31.437818,0,0
2025-05-07T23:29:32.291479,0,0
2025-05-07T23:29:33.440144,0,0
2025-05-07T23:29:34.294156,0,0
2025-05-07T23:29:35.442407,0,0
2025-05-07T23:29:36.296373,0,0
2025-05-07T23:29:37.444884,0,0
2025-05-07T23:29:38.299169,0,0
2025-05-07T23:29:39.447248,0,0
2025-05-07T23:29:40.301545,0,0
2025-05-07T23:29:41.449378,0,0
2025-05-07T23:29:42.303898,0,0
2025-05-07T23:29:43.451278,0,0
2025-05-07T23:29:44.306785,0,0
2025-05-07T23:29:45.453304,0,0
2025-05-07T23:29:46.309833,0,0
2025-05-07T23:29:47.456115,0,0
2025-05-07T23:29:48.312228,0,0
2025-05-07T23:29:49.459488,0,0
2025-05-07T23:29:50.316366,0,0
2025-05-07T23:29:51.460729,0,0
2025-05-07T23:29:52.318503,0,0
2025-05-07T23:29:53.462780,0,0
2025-05-07T23:29:54.321865,0,0
2025-05-07T23:29:55.465922,0,0
2025-05-07T23:29:56.324721,0,0
2025-05-07T23:29:57.467572,0,0
2025-05-07T23:29:58.327986,0,0
2025-05-07T23:29:59.470127,0,0
2025-05-07T23:30:00.330946,0,0
2025-05-07T23:30:01.469883,0,0
2025-05-07T23:30:02.331448,0,0
2025-05-07T23:30:03.472186,0,0
2025-05-07T23:30:04.334291,0,0
2025-05-07T23:30:05.475096,0,0
2025-05-07T23:30:06.337539,0,0
2025-05-07T23:30:07.478418,0,0
2025-05-07T23:30:08.340421,0,0
2025-05-07T23:30:09.481938,0,0
2025-05-07T23:30:10.344027,0,0
2025-05-07T23:30:11.485222,0,0
2025-05-07T23:30:12.346387,0,0
2025-05-07T23:30:13.487748,0,0
2025-05-07T23:30:14.349722,0,0
2025-05-07T23:30:15.490930,0,0
2025-05-07T23:30:16.352507,0,0
2025-05-07T23:30:17.494050,0,0
2025-05-07T23:30:18.354814,0,0
2025-05-07T23:30:19.496327,0,0
2025-05-07T23:30:20.358371,0,0
2025-05-07T23:30:21.499621,0,0
2025-05-07T23:30:22.360206,0,0
2025-05-07T23:30:23.501552,0,0
2025-05-07T23:30:24.362769,0,0
2025-05-07T23:30:25.504832,0,0
2025-05-07T23:30:26.366385,0,0
2025-05-07T23:30:27.509363,0,0
2025-05-07T23:30:28.370531,0,0
2025-05-07T23:30:29.512288,0,0
2025-05-07T23:30:30.372441,0,0
2025-05-07T23:30:31.513342,0,0
2025-05-07T23:30:32.372257,0,0
2025-05-07T23:30:33.516003,0,0
2025-05-07T23:30:34.375628,0,0
2025-05-07T23:30:35.519476,0,0
2025-05-07T23:30:36.378019,0,0
2025-05-07T23:30:37.522562,0,0
2025-05-07T23:30:38.380796,0,0
2025-05-07T23:30:39.525705,0,0
2025-05-07T23:30:40.383456,0,0
2025-05-07T23:30:41.528707,0,0
2025-05-07T23:30:42.386940,0,0
2025-05-07T23:30:43.531064,0,0
2025-05-07T23:30:44.389953,0,0
2025-05-07T23:30:45.535206,0,0
2025-05-07T23:30:46.393194,0,0
2025-05-07T23:30:47.538068,0,0
2025-05-07T23:30:48.396277,0,0
2025-05-07T23:30:49.542281,0,0
2025-05-07T23:30:50.400009,0,0
2025-05-07T23:30:51.545695,0,0
2025-05-07T23:30:52.402177,0,0
2025-05-07T23:30:53.548323,0,0
2025-05-07T23:30:54.404686,0,0
2025-05-07T23:30:55.550836,0,0
2025-05-07T23:30:56.408706,0,0
2025-05-07T23:30:57.554238,0,0
2025-05-07T23:30:58.411239,0,0
2025-05-07T23:30:59.558442,0,0
2025-05-07T23:31:00.415046,0,0
2025-05-07T23:31:01.558437,0,0
2025-05-07T23:31:02.414600,0,0
2025-05-07T23:31:03.560629,0,0
2025-05-07T23:31:04.417265,0,0
2025-05-07T23:31:05.564159,0,0
2025-05-07T23:31:06.420375,0,0
2025-05-07T23:31:07.567418,0,0
2025-05-07T23:31:08.423204,0,0
2025-05-07T23:31:09.570595,0,0
2025-05-07T23:31:10.425743,0,0
2025-05-07T23:31:11.573467,0,0
2025-05-07T23:31:12.428665,0,0
2025-05-07T23:31:13.576958,0,0
2025-05-07T23:31:14.431428,0,0
2025-05-07T23:31:15.579886,0,0
2025-05-07T23:31:16.434925,0,0
2025-05-07T23:31:17.583106,0,0
2025-05-07T23:31:18.437289,0,0
2025-05-07T23:31:19.586126,0,0
2025-05-07T23:31:20.440383,0,0
2025-05-07T23:31:21.589449,0,0
2025-05-07T23:31:22.442952,0,0
2025-05-07T23:31:23.592246,0,0
2025-05-07T23:31:24.445276,0,0
2025-05-07T23:31:25.595481,0,0
2025-05-07T23:31:26.447476,0,0
2025-05-07T23:31:27.598141,0,0
2025-05-07T23:31:28.450931,0,0
2025-05-07T23:31:29.600359,0,0
2025-05-07T23:31:30.453615,0,0
2025-05-07T23:31:31.601103,0,0
2025-05-07T23:31:32.455643,0,0
2025-05-07T23:31:33.603573,0,0
2025-05-07T23:31:34.458226,0,0
2025-05-07T23:31:35.606449,0,0
2025-05-07T23:31:36.461763,0,0
2025-05-07T23:31:37.609622,0,0
2025-05-07T23:31:38.464645,0,0
2025-05-07T23:31:39.612293,0,0
2025-05-07T23:31:40.466996,0,0
2025-05-07T23:31:41.615159,0,0
2025-05-07T23:31:42.469443,0,0
2025-05-07T23:31:43.617541,0,0
2025-05-07T23:31:44.471960,0,0
2025-05-07T23:31:45.626535,0,0
2025-05-07T23:31:46.474119,0,0
2025-05-07T23:31:47.629868,0,0
2025-05-07T23:31:48.477128,0,0
2025-05-07T23:31:49.633327,0,0
2025-05-07T23:31:50.480102,0,0
2025-05-07T23:31:51.636327,0,0
2025-05-07T23:31:52.482556,0,0
2025-05-07T23:31:53.639053,0,0
2025-05-07T23:31:54.485143,0,0
2025-05-07T23:31:55.642401,0,0
2025-05-07T23:31:56.488410,0,0
2025-05-07T23:31:57.645172,0,0
2025-05-07T23:31:58.490982,0,0
2025-05-07T23:31:59.648730,0,0
2025-05-07T23:32:00.493958,0,0
2025-05-07T23:32:01.649195,0,0
2025-05-07T23:32:02.494708,0,0
2025-05-07T23:32:03.652798,0,0
2025-05-07T23:32:04.498608,0,0
2025-05-07T23:32:05.654544,0,0
2025-05-07T23:32:06.500687,0,0
2025-05-07T23:32:07.657948,0,0
2025-05-07T23:32:08.503008,0,0
2025-05-07T23:32:09.661217,0,0
2025-05-07T23:32:10.504640,0,0
2025-05-07T23:32:11.663717,0,0
2025-05-07T23:32:12.506745,0,0
2025-05-07T23:32:13.666912,0,0
2025-05-07T23:32:14.510224,0,0
2025-05-07T23:32:15.670246,0,0
2025-05-07T23:32:16.513004,0,0
2025-05-07T23:32:17.673505,0,0
2025-05-07T23:32:18.515970,0,0
2025-05-07T23:32:19.676410,0,0
2025-05-07T23:32:20.519105,0,0
2025-05-07T23:32:21.678679,0,0
2025-05-07T23:32:22.520515,0,0
2025-05-07T23:32:23.681255,0,0
2025-05-07T23:32:24.523188,0,0
2025-05-07T23:32:25.684366,0,0
2025-05-07T23:32:26.526722,0,0
2025-05-07T23:32:27.687165,0,0
2025-05-07T23:32:28.529204,0,0
2025-05-07T23:32:29.689796,0,0
2025-05-07T23:32:30.531361,0,0
2025-05-07T23:32:31.689544,0,0
2025-05-07T23:32:32.532061,0,0
2025-05-07T23:32:33.691599,0,0
2025-05-07T23:32:34.534630,0,0
2025-05-07T23:32:35.693852,0,0
2025-05-07T23:32:36.537456,0,0
2025-05-07T23:32:37.697365,0,0
2025-05-07T23:32:38.539931,0,0
2025-05-07T23:32:39.699966,0,0
2025-05-07T23:32:40.542154,0,0
2025-05-07T23:32:41.702789,0,0
2025-05-07T23:32:42.544795,0,0
2025-05-07T23:32:43.705025,0,0
2025-05-07T23:32:44.547281,0,0
2025-05-07T23:32:45.707872,0,0
2025-05-07T23:32:46.550532,0,0
2025-05-07T23:32:47.711298,0,0
2025-05-07T23:32:48.553239,0,0
2025-05-07T23:32:49.714239,0,0
2025-05-07T23:32:50.558115,0,0
2025-05-07T23:32:51.722569,0,0
2025-05-07T23:32:52.559724,0,0
2025-05-07T23:32:53.722570,0,0
2025-05-07T23:32:54.561900,0,0
2025-05-07T23:32:55.725347,0,0
2025-05-07T23:32:56.565285,0,0
2025-05-07T23:32:57.728255,0,0
2025-05-07T23:32:58.567751,0,0
2025-05-07T23:32:59.730678,0,0
2025-05-07T23:33:00.569656,0,0
2025-05-07T23:33:01.731122,0,0
2025-05-07T23:33:02.570936,0,0
2025-05-07T23:33:03.734016,0,0
2025-05-07T23:33:04.572728,0,0
2025-05-07T23:33:05.737156,0,0
2025-05-07T23:33:06.575111,0,0
2025-05-07T23:33:07.739612,0,0
2025-05-07T23:33:08.578125,0,0
2025-05-07T23:33:09.741856,0,0
2025-05-07T23:33:10.581284,0,0
2025-05-07T23:33:11.744426,0,0
2025-05-07T23:33:12.583810,0,0
2025-05-07T23:33:13.746819,0,0
2025-05-07T23:33:14.585955,0,0
2025-05-07T23:33:15.749144,0,0
2025-05-07T23:33:16.588473,0,0
2025-05-07T23:33:17.752055,0,0
2025-05-07T23:33:18.591220,0,0
2025-05-07T23:33:19.754415,0,0
2025-05-07T23:33:20.594373,0,0
2025-05-07T23:33:21.756922,0,0
2025-05-07T23:33:22.596961,0,0
2025-05-07T23:33:23.759642,0,0
2025-05-07T23:33:24.599446,0,0
2025-05-07T23:33:25.762650,0,0
2025-05-07T23:33:26.602493,0,0
2025-05-07T23:33:27.765399,0,0
2025-05-07T23:33:28.606335,0,0
2025-05-07T23:33:29.768600,0,0
2025-05-07T23:33:30.609290,0,0
2025-05-07T23:33:31.769281,0,0
2025-05-07T23:33:32.610370,0,0
2025-05-07T23:33:33.772811,0,0
2025-05-07T23:33:34.612431,0,0
2025-05-07T23:33:35.775410,0,0
2025-05-07T23:33:36.614556,0,0
2025-05-07T23:33:37.777538,0,0
2025-05-07T23:33:38.616820,0,0
2025-05-07T23:33:39.780015,0,0
2025-05-07T23:33:40.620243,0,0
2025-05-07T23:33:41.782264,0,0
2025-05-07T23:33:42.622135,0,0
2025-05-07T23:33:43.784425,0,0
2025-05-07T23:33:44.624296,0,0
2025-05-07T23:33:45.787184,0,0
2025-05-07T23:33:46.626123,0,0
2025-05-07T23:33:47.789866,0,0
2025-05-07T23:33:48.629140,0,0
2025-05-07T23:33:49.791893,0,0
2025-05-07T23:33:50.631061,0,0
2025-05-07T23:33:51.794853,0,0
2025-05-07T23:33:52.634776,0,0
2025-05-07T23:33:53.797203,0,0
2025-05-07T23:33:54.637084,0,0
2025-05-07T23:33:55.800176,0,0
2025-05-07T23:33:56.639182,0,0
2025-05-07T23:33:57.803272,0,0
2025-05-07T23:33:58.641631,0,0
2025-05-07T23:33:59.806041,0,0
2025-05-07T23:34:00.645263,0,0
2025-05-07T23:34:01.807721,0,0
2025-05-07T23:34:02.646073,0,0
2025-05-07T23:34:03.809828,0,0
2025-05-07T23:34:04.648127,0,0
2025-05-07T23:34:05.812305,0,0
2025-05-07T23:34:06.650920,0,0
2025-05-07T23:34:07.815480,0,0
2025-05-07T23:34:08.652849,0,0
2025-05-07T23:34:09.817577,0,0
2025-05-07T23:34:10.654864,0,0
2025-05-07T23:34:11.819132,0,0
2025-05-07T23:34:12.657033,0,0
2025-05-07T23:34:13.822270,0,0
2025-05-07T23:34:14.658923,0,0
2025-05-07T23:34:15.824786,0,0
2025-05-07T23:34:16.661235,0,0
2025-05-07T23:34:17.827383,0,0
2025-05-07T23:34:18.663953,0,0
2025-05-07T23:34:19.830635,0,0
2025-05-07T23:34:20.667189,0,0
2025-05-07T23:34:21.832457,0,0
2025-05-07T23:34:22.669858,0,0
2025-05-07T23:34:23.835291,0,0
2025-05-07T23:34:24.671772,0,0
2025-05-07T23:34:25.837490,0,0
2025-05-07T23:34:26.674104,0,0
2025-05-07T23:34:27.839696,0,0
2025-05-07T23:34:28.676090,0,0
2025-05-07T23:34:29.842325,0,0
2025-05-07T23:34:30.678081,0,0
2025-05-07T23:34:31.842741,0,0
2025-05-07T23:34:32.678936,0,0
2025-05-07T23:34:33.845449,0,0
2025-05-07T23:34:34.681258,0,0
2025-05-07T23:34:35.847910,0,0
2025-05-07T23:34:36.684608,0,0
2025-05-07T23:34:37.851725,0,0
2025-05-07T23:34:38.686778,0,0
2025-05-07T23:34:39.853845,0,0
2025-05-07T23:34:40.689070,0,0
2025-05-07T23:34:41.856276,0,0
2025-05-07T23:34:42.691472,0,0
2025-05-07T23:34:43.858665,0,0
2025-05-07T23:34:44.695430,0,0
2025-05-07T23:34:45.862397,0,0
2025-05-07T23:34:46.699675,0,0
2025-05-07T23:34:47.864380,0,0
2025-05-07T23:34:48.703405,0,0
2025-05-07T23:34:49.866537,0,0
2025-05-07T23:34:50.705488,0,0
2025-05-07T23:34:51.870697,0,0
2025-05-07T23:34:52.707361,0,0
2025-05-07T23:34:53.872711,0,0
2025-05-07T23:34:54.709994,0,0
2025-05-07T23:34:55.875188,0,0
2025-05-07T23:34:56.713537,0,0
2025-05-07T23:34:57.877644,0,0
2025-05-07T23:34:58.715424,0,0
2025-05-07T23:34:59.880029,0,0
2025-05-07T23:35:00.718445,0,0
2025-05-07T23:35:01.879714,0,0
2025-05-07T23:35:02.718990,0,0
2025-05-07T23:35:03.881978,0,0
2025-05-07T23:35:04.721596,0,0
2025-05-07T23:35:05.885037,0,0
2025-05-07T23:35:06.724683,0,0
2025-05-07T23:35:07.888488,0,0
2025-05-07T23:35:08.726860,0,0
2025-05-07T23:35:09.890211,0,0
2025-05-07T23:35:10.731054,0,0
2025-05-07T23:35:11.893325,0,0
2025-05-07T23:35:12.733322,0,0
2025-05-07T23:35:13.896631,0,0
2025-05-07T23:35:14.736065,0,0
2025-05-07T23:35:15.899141,0,0
2025-05-07T23:35:16.738454,0,0
2025-05-07T23:35:17.901911,0,0
2025-05-07T23:35:18.740699,0,0
2025-05-07T23:35:19.904946,0,0
2025-05-07T23:35:20.743429,0,0
2025-05-07T23:35:21.906560,0,0
2025-05-07T23:35:22.745232,0,0
2025-05-07T23:35:23.908410,0,0
2025-05-07T23:35:24.747475,0,0
2025-05-07T23:35:25.911145,0,0
2025-05-07T23:35:26.749543,0,0
2025-05-07T23:35:27.913942,0,0
2025-05-07T23:35:28.752366,0,0
2025-05-07T23:35:29.916516,0,0
2025-05-07T23:35:30.754763,0,0
2025-05-07T23:35:31.917216,0,0
2025-05-07T23:35:32.755233,0,0
2025-05-07T23:35:33.919252,0,0
2025-05-07T23:35:34.757107,0,0
2025-05-07T23:35:35.921818,0,0
2025-05-07T23:35:36.759681,0,0
2025-05-07T23:35:37.924882,0,0
2025-05-07T23:35:38.761896,0,0
2025-05-07T23:35:39.926794,0,0
2025-05-07T23:35:40.764194,0,0
2025-05-07T23:35:41.929235,0,0
2025-05-07T23:35:42.768822,0,0
2025-05-07T23:35:43.933139,0,0
2025-05-07T23:35:44.771341,0,0
2025-05-07T23:35:45.935520,0,0
2025-05-07T23:35:46.773558,0,0
2025-05-07T23:35:47.938281,0,0
2025-05-07T23:35:48.776867,0,0
2025-05-07T23:35:49.940081,0,0
2025-05-07T23:35:50.778540,0,0
2025-05-07T23:35:51.941769,0,0
2025-05-07T23:35:52.780227,0,0
2025-05-07T23:35:53.944969,0,0
2025-05-07T23:35:54.782660,0,0
2025-05-07T23:35:55.948183,0,0
2025-05-07T23:35:56.785197,0,0
2025-05-07T23:35:57.951015,0,0
2025-05-07T23:35:58.788156,0,0
2025-05-07T23:35:59.953539,0,0
2025-05-07T23:36:00.789834,0,0
2025-05-07T23:36:01.953544,0,0
2025-05-07T23:36:02.790067,0,0
2025-05-07T23:36:03.956571,0,0
2025-05-07T23:36:04.792015,0,0
2025-05-07T23:36:05.958685,0,0
2025-05-07T23:36:06.795100,0,0
2025-05-07T23:36:07.961532,0,0
2025-05-07T23:36:08.797982,0,0
2025-05-07T23:36:09.963725,0,0
2025-05-07T23:36:10.800730,0,0
2025-05-07T23:36:11.966265,0,0
2025-05-07T23:36:12.803524,0,0
2025-05-07T23:36:13.969441,0,0
2025-05-07T23:36:14.806093,0,0
2025-05-07T23:36:15.971686,0,0
2025-05-07T23:36:16.807693,0,0
2025-05-07T23:36:17.973636,0,0
2025-05-07T23:36:18.809424,0,0
2025-05-07T23:36:19.975532,0,0
2025-05-07T23:36:20.811448,0,0
2025-05-07T23:36:21.976961,0,0
2025-05-07T23:36:22.813377,0,0
2025-05-07T23:36:23.980047,0,0
2025-05-07T23:36:24.816805,0,0
2025-05-07T23:36:25.983716,0,0
2025-05-07T23:36:26.817834,0,0
2025-05-07T23:36:27.985382,0,0
2025-05-07T23:36:28.819955,0,0
2025-05-07T23:36:29.987807,0,0
2025-05-07T23:36:30.821678,0,0
2025-05-07T23:36:31.987386,0,0
2025-05-07T23:36:32.821510,0,0
2025-05-07T23:36:33.990408,0,0
2025-05-07T23:36:34.824319,0,0
2025-05-07T23:36:35.992394,0,0
2025-05-07T23:36:36.826326,0,0
2025-05-07T23:36:37.995125,0,0
2025-05-07T23:36:38.828712,0,0
2025-05-07T23:36:39.997160,0,0
2025-05-07T23:36:40.830636,0,0
2025-05-07T23:36:41.999618,0,0
2025-05-07T23:36:42.833189,0,0
2025-05-07T23:36:44.002048,0,0
2025-05-07T23:36:44.834899,0,0
2025-05-07T23:36:46.004338,0,0
2025-05-07T23:36:46.837236,0,0
2025-05-07T23:36:48.006597,0,0
2025-05-07T23:36:48.839361,0,0
2025-05-07T23:36:50.008908,0,0
2025-05-07T23:36:50.841602,0,0
2025-05-07T23:36:52.011260,0,0
2025-05-07T23:36:52.844398,0,0
2025-05-07T23:36:54.013850,0,0
2025-05-07T23:36:54.845958,0,0
2025-05-07T23:36:56.017054,0,0
2025-05-07T23:36:56.847938,0,0
2025-05-07T23:36:58.018781,0,0
2025-05-07T23:36:58.849799,0,0
2025-05-07T23:37:00.021165,0,0
2025-05-07T23:37:00.851737,0,0
2025-05-07T23:37:02.021143,0,0
2025-05-07T23:37:02.851323,0,0
2025-05-07T23:37:04.023317,0,0
2025-05-07T23:37:04.852973,0,0
2025-05-07T23:37:06.024942,0,0
2025-05-07T23:37:06.855263,0,0
2025-05-07T23:37:08.027114,0,0
